transaccion_id,comercio_id,comercio_nombre,fecha,hora,dia_semana,mes,trimestre,cliente_id,segmento_cliente,categoria_producto,n_items,monto_usd,metodo_pago,estado,canal
TXN-COM001-00535,COM001,Tienda La Esquina de Doña Rosa,2025-07-30,12:18,Wednesday,July,Q3,CLI271,Nuevo,Snacks y confites,5,4.11,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00832,COM002,Botica Don Jacinto,2025-09-22,17:33,Monday,September,Q3,CLI249,Inactivo,Cosméticos básicos,2,18.46,Pago a Contacto,Completada,Presencial
TXN-COM002-01249,COM002,Botica Don Jacinto,2025-12-09,13:59,Tuesday,December,Q4,CLI049,Ocasional,Cosméticos básicos,5,6.64,Link de Pago Deuna,Pendiente,Presencial
TXN-COM003-00710,COM003,Cevichería El Rincón Costeño,2025-08-31,13:48,Sunday,August,Q3,CLI234,Ocasional,Arroz con menestra,3,13.01,QR Deuna,Completada,Presencial
TXN-COM001-01642,COM001,Tienda La Esquina de Doña Rosa,2026-01-30,10:33,Friday,January,Q1,CLI023,Ocasional,Snacks y confites,5,3.77,QR Deuna,Pendiente,WhatsApp/Redes
TXN-COM002-00133,COM002,Botica Don Jacinto,2025-05-15,08:20,Thursday,May,Q2,CLI250,Inactivo,Material de curación,1,17.6,QR Deuna,Pendiente,Presencial
TXN-COM002-00809,COM002,Botica Don Jacinto,2025-09-17,12:52,Wednesday,September,Q3,CLI109,Frecuente,Material de curación,2,16.48,Pago a Contacto,Completada,Presencial
TXN-COM001-01074,COM001,Tienda La Esquina de Doña Rosa,2025-11-09,13:27,Sunday,November,Q4,CLI311,Ocasional,Snacks y confites,3,5.71,Pago a Contacto,Completada,Presencial
TXN-COM001-01413,COM001,Tienda La Esquina de Doña Rosa,2025-12-22,19:19,Monday,December,Q4,CLI144,Ocasional,Snacks y confites,3,2.78,QR Deuna,Completada,Presencial
TXN-COM002-00866,COM002,Botica Don Jacinto,2025-09-29,18:59,Monday,September,Q3,CLI035,Inactivo,Higiene personal,2,21.75,QR Deuna,Completada,WhatsApp/Redes
TXN-COM003-01790,COM003,Cevichería El Rincón Costeño,2026-03-04,13:19,Wednesday,March,Q1,CLI262,Inactivo,Mariscos al vapor,1,6.42,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01065,COM002,Botica Don Jacinto,2025-11-08,13:40,Saturday,November,Q4,CLI348,Frecuente,Higiene personal,1,5.99,Pago a Contacto,Completada,Presencial
TXN-COM001-01504,COM001,Tienda La Esquina de Doña Rosa,2026-01-03,10:48,Saturday,January,Q1,CLI097,Ocasional,Artículos de limpieza,1,3.94,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01311,COM003,Cevichería El Rincón Costeño,2025-12-12,12:27,Friday,December,Q4,CLI096,Ocasional,Ceviche mixto,5,10.23,QR Deuna,Completada,Presencial
TXN-COM002-01961,COM002,Botica Don Jacinto,2026-04-11,15:00,Saturday,April,Q2,CLI240,Frecuente,Material de curación,3,14.42,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00214,COM001,Tienda La Esquina de Doña Rosa,2025-05-25,08:39,Sunday,May,Q2,CLI120,Ocasional,Snacks y confites,5,3.12,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01032,COM001,Tienda La Esquina de Doña Rosa,2025-10-30,13:29,Thursday,October,Q4,CLI086,Ocasional,Artículos de limpieza,2,3.17,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM003-00899,COM003,Cevichería El Rincón Costeño,2025-10-04,12:25,Saturday,October,Q4,CLI110,Frecuente,Arroz con menestra,2,13.65,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM002-01435,COM002,Botica Don Jacinto,2025-12-29,20:20,Monday,December,Q4,CLI004,Ocasional,Higiene personal,3,25.0,QR Deuna,Completada,Presencial
TXN-COM002-00146,COM002,Botica Don Jacinto,2025-05-17,20:18,Saturday,May,Q2,CLI184,Inactivo,Medicamentos OTC,1,16.09,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01517,COM001,Tienda La Esquina de Doña Rosa,2026-01-06,15:29,Tuesday,January,Q1,CLI018,Ocasional,Lácteos y huevos,2,4.15,Pago a Contacto,Completada,Presencial
TXN-COM003-00656,COM003,Cevichería El Rincón Costeño,2025-08-22,14:15,Friday,August,Q3,CLI089,Inactivo,Arroz con menestra,5,8.24,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01638,COM001,Tienda La Esquina de Doña Rosa,2026-01-29,12:32,Thursday,January,Q1,CLI230,Ocasional,Artículos de limpieza,4,2.14,QR Deuna,Completada,Presencial
TXN-COM003-01044,COM003,Cevichería El Rincón Costeño,2025-11-02,14:21,Sunday,November,Q4,CLI328,Ocasional,Ceviche de camarón,5,6.7,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-00045,COM002,Botica Don Jacinto,2025-04-28,17:23,Monday,April,Q2,CLI327,Ocasional,Medicamentos OTC,1,10.09,Link de Pago Deuna,Completada,Presencial
TXN-COM003-00793,COM003,Cevichería El Rincón Costeño,2025-09-16,14:24,Tuesday,September,Q3,CLI147,Ocasional,Ceviche de camarón,5,7.6,QR Deuna,Completada,Presencial
TXN-COM002-00655,COM002,Botica Don Jacinto,2025-08-20,11:50,Wednesday,August,Q3,CLI255,Frecuente,Vitaminas y suplementos,2,13.64,QR Deuna,Completada,Presencial
TXN-COM002-01495,COM002,Botica Don Jacinto,2026-01-06,08:04,Tuesday,January,Q1,CLI189,Ocasional,Vitaminas y suplementos,5,12.12,QR Deuna,Completada,Presencial
TXN-COM003-01521,COM003,Cevichería El Rincón Costeño,2026-01-05,13:33,Monday,January,Q1,CLI030,Frecuente,Almuerzo del día,3,3.82,Link de Pago Deuna,Pendiente,Presencial
TXN-COM003-00333,COM003,Cevichería El Rincón Costeño,2025-06-22,14:04,Sunday,June,Q2,CLI096,Ocasional,Ceviche de camarón,1,11.45,Link de Pago Deuna,Completada,Presencial
TXN-COM001-01528,COM001,Tienda La Esquina de Doña Rosa,2026-01-08,08:57,Thursday,January,Q1,CLI045,Ocasional,Snacks y confites,3,3.05,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01715,COM001,Tienda La Esquina de Doña Rosa,2026-02-12,15:43,Thursday,February,Q1,CLI095,Nuevo,Víveres básicos,1,6.67,QR Deuna,Completada,Presencial
TXN-COM003-01271,COM003,Cevichería El Rincón Costeño,2025-12-08,12:01,Monday,December,Q4,CLI177,Nuevo,Arroz con menestra,2,9.72,QR Deuna,Completada,Presencial
TXN-COM001-01708,COM001,Tienda La Esquina de Doña Rosa,2026-02-10,10:21,Tuesday,February,Q1,CLI188,Ocasional,Artículos de limpieza,4,1.66,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00407,COM001,Tienda La Esquina de Doña Rosa,2025-07-06,14:59,Sunday,July,Q3,CLI288,Ocasional,Bebidas,3,1.73,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00996,COM003,Cevichería El Rincón Costeño,2025-10-22,13:41,Wednesday,October,Q4,CLI041,Frecuente,Ceviche de camarón,1,11.29,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-00276,COM003,Cevichería El Rincón Costeño,2025-06-12,14:10,Thursday,June,Q2,CLI013,Nuevo,Almuerzo del día,1,9.99,Link de Pago Deuna,Completada,Presencial
TXN-COM001-00579,COM001,Tienda La Esquina de Doña Rosa,2025-08-06,09:58,Wednesday,August,Q3,CLI265,Inactivo,Lácteos y huevos,4,4.95,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM003-00915,COM003,Cevichería El Rincón Costeño,2025-10-08,12:39,Wednesday,October,Q4,CLI164,Ocasional,Almuerzo del día,5,6.08,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01324,COM003,Cevichería El Rincón Costeño,2025-12-13,15:52,Saturday,December,Q4,CLI232,Ocasional,Arroz con menestra,3,13.08,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00368,COM001,Tienda La Esquina de Doña Rosa,2025-06-28,13:53,Saturday,June,Q2,CLI159,Frecuente,Snacks y confites,2,5.84,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00993,COM002,Botica Don Jacinto,2025-10-25,10:45,Saturday,October,Q4,CLI100,Frecuente,Medicamentos OTC,1,10.02,Pago a Contacto,Completada,Presencial
TXN-COM001-00537,COM001,Tienda La Esquina de Doña Rosa,2025-07-30,08:34,Wednesday,July,Q3,CLI254,Ocasional,Granos y harinas,2,3.21,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00148,COM001,Tienda La Esquina de Doña Rosa,2025-05-14,08:08,Wednesday,May,Q2,CLI171,Nuevo,Lácteos y huevos,4,6.47,QR Deuna,Completada,Presencial
TXN-COM003-00743,COM003,Cevichería El Rincón Costeño,2025-09-06,10:57,Saturday,September,Q3,CLI097,Ocasional,Mariscos al vapor,3,9.3,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01543,COM002,Botica Don Jacinto,2026-01-15,19:14,Thursday,January,Q1,CLI311,Ocasional,Cosméticos básicos,3,12.39,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-00840,COM003,Cevichería El Rincón Costeño,2025-09-24,12:23,Wednesday,September,Q3,CLI325,Inactivo,Bebidas y jugos,1,5.67,QR Deuna,Completada,Presencial
TXN-COM002-00001,COM002,Botica Don Jacinto,2025-04-19,15:35,Saturday,April,Q2,CLI254,Ocasional,Vitaminas y suplementos,2,10.57,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00427,COM002,Botica Don Jacinto,2025-07-12,17:38,Saturday,July,Q3,CLI079,Ocasional,Antibióticos y receta,5,13.1,QR Deuna,Completada,Presencial
TXN-COM001-00651,COM001,Tienda La Esquina de Doña Rosa,2025-08-17,17:47,Sunday,August,Q3,CLI134,Ocasional,Snacks y confites,1,1.24,QR Deuna,Completada,Presencial
TXN-COM001-00194,COM001,Tienda La Esquina de Doña Rosa,2025-05-21,10:18,Wednesday,May,Q2,CLI248,Inactivo,Bebidas,2,5.44,QR Deuna,Completada,Presencial
TXN-COM001-01944,COM001,Tienda La Esquina de Doña Rosa,2026-04-06,13:43,Monday,April,Q2,CLI110,Frecuente,Víveres básicos,5,4.86,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00939,COM001,Tienda La Esquina de Doña Rosa,2025-10-11,10:43,Saturday,October,Q4,CLI042,Ocasional,Artículos de limpieza,2,3.33,QR Deuna,Anulada,Presencial
TXN-COM001-00167,COM001,Tienda La Esquina de Doña Rosa,2025-05-16,14:42,Friday,May,Q2,CLI252,Ocasional,Lácteos y huevos,2,4.59,Link de Pago Deuna,Completada,Presencial
TXN-COM001-00543,COM001,Tienda La Esquina de Doña Rosa,2025-07-31,08:00,Thursday,July,Q3,CLI197,Nuevo,Bebidas,5,3.99,QR Deuna,Completada,Presencial
TXN-COM002-01588,COM002,Botica Don Jacinto,2026-01-24,11:49,Saturday,January,Q1,CLI007,Frecuente,Medicamentos OTC,3,13.07,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00745,COM003,Cevichería El Rincón Costeño,2025-09-06,12:51,Saturday,September,Q3,CLI279,Nuevo,Ceviche de camarón,5,8.93,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01804,COM002,Botica Don Jacinto,2026-03-07,12:17,Saturday,March,Q1,CLI250,Inactivo,Medicamentos OTC,1,12.29,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM001-00628,COM001,Tienda La Esquina de Doña Rosa,2025-08-14,09:09,Thursday,August,Q3,CLI023,Ocasional,Artículos de limpieza,2,4.17,QR Deuna,Completada,Presencial
TXN-COM002-00592,COM002,Botica Don Jacinto,2025-08-08,15:04,Friday,August,Q3,CLI241,Inactivo,Vitaminas y suplementos,5,14.87,QR Deuna,Completada,Presencial
TXN-COM003-00536,COM003,Cevichería El Rincón Costeño,2025-08-02,11:36,Saturday,August,Q3,CLI124,Frecuente,Ceviche mixto,5,8.48,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01102,COM001,Tienda La Esquina de Doña Rosa,2025-11-15,10:09,Saturday,November,Q4,CLI083,Ocasional,Granos y harinas,2,4.08,QR Deuna,Completada,Presencial
TXN-COM003-01964,COM003,Cevichería El Rincón Costeño,2026-04-13,11:45,Monday,April,Q2,CLI331,Ocasional,Ceviche de camarón,5,6.37,QR Deuna,Completada,WhatsApp/Redes
TXN-COM003-00400,COM003,Cevichería El Rincón Costeño,2025-07-05,14:46,Saturday,July,Q3,CLI335,Frecuente,Mariscos al vapor,4,8.47,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00586,COM001,Tienda La Esquina de Doña Rosa,2025-08-07,19:30,Thursday,August,Q3,CLI234,Ocasional,Granos y harinas,4,3.91,Pago a Contacto,Completada,Presencial
TXN-COM002-00766,COM002,Botica Don Jacinto,2025-09-09,14:11,Tuesday,September,Q3,CLI022,Frecuente,Vitaminas y suplementos,1,14.51,QR Deuna,Completada,Presencial
TXN-COM001-00372,COM001,Tienda La Esquina de Doña Rosa,2025-06-29,16:16,Sunday,June,Q2,CLI020,Ocasional,Artículos de limpieza,2,3.63,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01182,COM003,Cevichería El Rincón Costeño,2025-11-25,11:44,Tuesday,November,Q4,CLI213,Nuevo,Almuerzo del día,5,10.29,QR Deuna,Completada,Presencial
TXN-COM002-01618,COM002,Botica Don Jacinto,2026-01-31,09:32,Saturday,January,Q1,CLI289,Ocasional,Antibióticos y receta,3,9.62,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM001-01553,COM001,Tienda La Esquina de Doña Rosa,2026-01-12,10:02,Monday,January,Q1,CLI142,Ocasional,Granos y harinas,2,0.76,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01148,COM003,Cevichería El Rincón Costeño,2025-11-19,10:39,Wednesday,November,Q4,CLI248,Inactivo,Ceviche mixto,1,4.77,QR Deuna,Completada,Presencial
TXN-COM001-01272,COM001,Tienda La Esquina de Doña Rosa,2025-12-09,12:07,Tuesday,December,Q4,CLI274,Inactivo,Lácteos y huevos,2,3.02,QR Deuna,Completada,Presencial
TXN-COM003-01854,COM003,Cevichería El Rincón Costeño,2026-03-22,14:36,Sunday,March,Q1,CLI150,Ocasional,Almuerzo del día,3,7.07,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-00386,COM003,Cevichería El Rincón Costeño,2025-07-02,12:35,Wednesday,July,Q3,CLI321,Ocasional,Almuerzo del día,5,7.82,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01175,COM002,Botica Don Jacinto,2025-12-01,17:02,Monday,December,Q4,CLI096,Ocasional,Material de curación,1,18.77,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01056,COM003,Cevichería El Rincón Costeño,2025-11-03,15:51,Monday,November,Q4,CLI013,Nuevo,Mariscos al vapor,1,12.73,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00661,COM002,Botica Don Jacinto,2025-08-21,10:19,Thursday,August,Q3,CLI145,Ocasional,Medicamentos OTC,1,14.74,QR Deuna,Completada,Presencial
TXN-COM002-00211,COM002,Botica Don Jacinto,2025-05-31,09:58,Saturday,May,Q2,CLI257,Inactivo,Medicamentos OTC,2,9.95,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-01186,COM002,Botica Don Jacinto,2025-12-02,20:11,Tuesday,December,Q4,CLI088,Ocasional,Material de curación,3,15.93,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00768,COM002,Botica Don Jacinto,2025-09-09,18:30,Tuesday,September,Q3,CLI338,Nuevo,Higiene personal,4,6.63,QR Deuna,Completada,Presencial
TXN-COM001-00904,COM001,Tienda La Esquina de Doña Rosa,2025-10-03,10:36,Friday,October,Q4,CLI318,Frecuente,Artículos de limpieza,5,2.78,QR Deuna,Completada,Presencial
TXN-COM003-00422,COM003,Cevichería El Rincón Costeño,2025-07-09,13:55,Wednesday,July,Q3,CLI144,Ocasional,Ceviche mixto,3,10.35,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-01635,COM001,Tienda La Esquina de Doña Rosa,2026-01-28,18:30,Wednesday,January,Q1,CLI096,Ocasional,Víveres básicos,2,5.9,QR Deuna,Completada,Presencial
TXN-COM001-00556,COM001,Tienda La Esquina de Doña Rosa,2025-08-02,12:16,Saturday,August,Q3,CLI227,Inactivo,Víveres básicos,2,3.12,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01603,COM002,Botica Don Jacinto,2026-01-27,17:31,Tuesday,January,Q1,CLI312,Frecuente,Cosméticos básicos,3,17.45,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-01471,COM003,Cevichería El Rincón Costeño,2025-12-28,11:45,Sunday,December,Q4,CLI005,Frecuente,Mariscos al vapor,1,13.22,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01695,COM003,Cevichería El Rincón Costeño,2026-02-09,13:49,Monday,February,Q1,CLI021,Ocasional,Arroz con menestra,3,5.5,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM002-01527,COM002,Botica Don Jacinto,2026-01-13,13:11,Tuesday,January,Q1,CLI084,Frecuente,Cosméticos básicos,2,12.9,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00479,COM002,Botica Don Jacinto,2025-07-20,16:59,Sunday,July,Q3,CLI054,Inactivo,Vitaminas y suplementos,5,9.91,Pago a Contacto,Completada,Presencial
TXN-COM003-01298,COM003,Cevichería El Rincón Costeño,2025-12-11,13:03,Thursday,December,Q4,CLI337,Inactivo,Bebidas y jugos,3,9.4,QR Deuna,Completada,Presencial
TXN-COM001-01650,COM001,Tienda La Esquina de Doña Rosa,2026-02-01,17:42,Sunday,February,Q1,CLI228,Ocasional,Bebidas,1,3.43,QR Deuna,Completada,Presencial
TXN-COM002-01416,COM002,Botica Don Jacinto,2025-12-27,15:41,Saturday,December,Q4,CLI094,Ocasional,Higiene personal,3,20.23,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00284,COM001,Tienda La Esquina de Doña Rosa,2025-06-09,13:18,Monday,June,Q2,CLI226,Frecuente,Bebidas,5,3.94,Link de Pago Deuna,Completada,Presencial
TXN-COM003-00102,COM003,Cevichería El Rincón Costeño,2025-05-08,12:50,Thursday,May,Q2,CLI149,Frecuente,Arroz con menestra,1,3.42,QR Deuna,Pendiente,Presencial
TXN-COM001-01445,COM001,Tienda La Esquina de Doña Rosa,2025-12-26,16:42,Friday,December,Q4,CLI112,Frecuente,Bebidas,5,5.83,QR Deuna,Completada,Presencial
TXN-COM003-01702,COM003,Cevichería El Rincón Costeño,2026-02-11,14:25,Wednesday,February,Q1,CLI190,Frecuente,Ceviche mixto,1,7.04,QR Deuna,Completada,Presencial
TXN-COM002-00017,COM002,Botica Don Jacinto,2025-04-21,11:40,Monday,April,Q2,CLI317,Ocasional,Antibióticos y receta,1,3.44,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01403,COM002,Botica Don Jacinto,2025-12-26,15:39,Friday,December,Q4,CLI036,Nuevo,Vitaminas y suplementos,5,25.0,QR Deuna,Completada,WhatsApp/Redes
TXN-COM001-00676,COM001,Tienda La Esquina de Doña Rosa,2025-08-24,13:09,Sunday,August,Q3,CLI243,Inactivo,Granos y harinas,4,5.69,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01812,COM003,Cevichería El Rincón Costeño,2026-03-10,12:02,Tuesday,March,Q1,CLI350,Ocasional,Almuerzo del día,1,7.85,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-01348,COM002,Botica Don Jacinto,2025-12-19,11:49,Friday,December,Q4,CLI238,Frecuente,Material de curación,2,17.15,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00849,COM002,Botica Don Jacinto,2025-09-25,20:03,Thursday,September,Q3,CLI038,Frecuente,Material de curación,4,5.88,Pago a Contacto,Completada,Presencial
TXN-COM001-01378,COM001,Tienda La Esquina de Doña Rosa,2025-12-19,10:41,Friday,December,Q4,CLI092,Nuevo,Víveres básicos,2,4.67,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01350,COM001,Tienda La Esquina de Doña Rosa,2025-12-17,10:34,Wednesday,December,Q4,CLI221,Nuevo,Lácteos y huevos,2,2.62,QR Deuna,Completada,Presencial
TXN-COM003-00593,COM003,Cevichería El Rincón Costeño,2025-08-12,13:12,Tuesday,August,Q3,CLI306,Inactivo,Mariscos al vapor,1,9.28,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00843,COM001,Tienda La Esquina de Doña Rosa,2025-09-22,14:21,Monday,September,Q3,CLI234,Ocasional,Granos y harinas,1,4.29,Link de Pago Deuna,Completada,Presencial
TXN-COM001-01969,COM001,Tienda La Esquina de Doña Rosa,2026-04-11,10:18,Saturday,April,Q2,CLI006,Frecuente,Snacks y confites,5,2.33,Pago a Contacto,Completada,Presencial
TXN-COM001-00071,COM001,Tienda La Esquina de Doña Rosa,2025-04-30,11:19,Wednesday,April,Q2,CLI106,Frecuente,Víveres básicos,4,4.75,QR Deuna,Completada,Presencial
TXN-COM003-00563,COM003,Cevichería El Rincón Costeño,2025-08-08,14:20,Friday,August,Q3,CLI040,Ocasional,Arroz con menestra,3,12.13,QR Deuna,Completada,Presencial
TXN-COM001-01664,COM001,Tienda La Esquina de Doña Rosa,2026-02-03,07:53,Tuesday,February,Q1,CLI113,Inactivo,Granos y harinas,5,4.43,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00047,COM001,Tienda La Esquina de Doña Rosa,2025-04-25,07:07,Friday,April,Q2,CLI267,Nuevo,Lácteos y huevos,5,2.15,QR Deuna,Completada,Presencial
TXN-COM001-01164,COM001,Tienda La Esquina de Doña Rosa,2025-11-27,07:40,Thursday,November,Q4,CLI179,Inactivo,Granos y harinas,1,1.87,QR Deuna,Completada,Presencial
TXN-COM003-00494,COM003,Cevichería El Rincón Costeño,2025-07-26,14:00,Saturday,July,Q3,CLI086,Ocasional,Mariscos al vapor,4,12.93,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00874,COM002,Botica Don Jacinto,2025-10-01,14:17,Wednesday,October,Q4,CLI340,Frecuente,Material de curación,4,12.68,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00932,COM002,Botica Don Jacinto,2025-10-12,14:07,Sunday,October,Q4,CLI259,Ocasional,Antibióticos y receta,3,14.71,QR Deuna,Completada,Presencial
TXN-COM001-00785,COM001,Tienda La Esquina de Doña Rosa,2025-09-13,13:12,Saturday,September,Q3,CLI342,Ocasional,Snacks y confites,5,4.4,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00798,COM003,Cevichería El Rincón Costeño,2025-09-16,12:12,Tuesday,September,Q3,CLI126,Ocasional,Arroz con menestra,1,6.23,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00423,COM001,Tienda La Esquina de Doña Rosa,2025-07-09,18:15,Wednesday,July,Q3,CLI070,Inactivo,Víveres básicos,5,5.2,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM001-00925,COM001,Tienda La Esquina de Doña Rosa,2025-10-08,08:18,Wednesday,October,Q4,CLI017,Ocasional,Snacks y confites,4,2.01,QR Deuna,Completada,Presencial
TXN-COM001-00926,COM001,Tienda La Esquina de Doña Rosa,2025-10-08,15:30,Wednesday,October,Q4,CLI080,Frecuente,Snacks y confites,2,3.83,QR Deuna,Anulada,WhatsApp/Redes
TXN-COM001-01695,COM001,Tienda La Esquina de Doña Rosa,2026-02-08,13:09,Sunday,February,Q1,CLI163,Ocasional,Víveres básicos,4,4.5,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00817,COM001,Tienda La Esquina de Doña Rosa,2025-09-18,12:09,Thursday,September,Q3,CLI162,Ocasional,Lácteos y huevos,3,3.82,QR Deuna,Completada,Presencial
TXN-COM003-00614,COM003,Cevichería El Rincón Costeño,2025-08-15,12:31,Friday,August,Q3,CLI215,Nuevo,Almuerzo del día,5,11.89,QR Deuna,Pendiente,Presencial
TXN-COM001-00865,COM001,Tienda La Esquina de Doña Rosa,2025-09-26,12:58,Friday,September,Q3,CLI038,Frecuente,Granos y harinas,4,5.17,QR Deuna,Completada,Presencial
TXN-COM002-01605,COM002,Botica Don Jacinto,2026-01-28,14:06,Wednesday,January,Q1,CLI118,Frecuente,Cosméticos básicos,1,5.92,QR Deuna,Completada,Presencial
TXN-COM003-01984,COM003,Cevichería El Rincón Costeño,2026-04-16,14:16,Thursday,April,Q2,CLI111,Ocasional,Mariscos al vapor,4,7.21,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00121,COM002,Botica Don Jacinto,2025-05-12,17:43,Monday,May,Q2,CLI129,Frecuente,Higiene personal,2,20.82,Link de Pago Deuna,Completada,Presencial
TXN-COM002-01067,COM002,Botica Don Jacinto,2025-11-08,15:36,Saturday,November,Q4,CLI159,Frecuente,Medicamentos OTC,5,20.73,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-00084,COM002,Botica Don Jacinto,2025-05-05,08:17,Monday,May,Q2,CLI300,Frecuente,Higiene personal,3,14.4,QR Deuna,Completada,Presencial
TXN-COM002-00407,COM002,Botica Don Jacinto,2025-07-07,20:34,Monday,July,Q3,CLI203,Frecuente,Antibióticos y receta,5,10.25,Link de Pago Deuna,Completada,Presencial
TXN-COM001-01459,COM001,Tienda La Esquina de Doña Rosa,2025-12-27,14:43,Saturday,December,Q4,CLI203,Frecuente,Snacks y confites,2,3.83,QR Deuna,Completada,Presencial
TXN-COM001-01717,COM001,Tienda La Esquina de Doña Rosa,2026-02-12,08:41,Thursday,February,Q1,CLI148,Ocasional,Lácteos y huevos,2,3.2,QR Deuna,Completada,Presencial
TXN-COM002-01968,COM002,Botica Don Jacinto,2026-04-12,12:39,Sunday,April,Q2,CLI198,Inactivo,Medicamentos OTC,1,13.11,Pago a Contacto,Completada,Presencial
TXN-COM002-01928,COM002,Botica Don Jacinto,2026-04-03,16:19,Friday,April,Q2,CLI156,Frecuente,Antibióticos y receta,3,6.04,Link de Pago Deuna,Completada,Presencial
TXN-COM001-01379,COM001,Tienda La Esquina de Doña Rosa,2025-12-19,08:42,Friday,December,Q4,CLI320,Ocasional,Víveres básicos,1,4.6,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01176,COM003,Cevichería El Rincón Costeño,2025-11-23,14:47,Sunday,November,Q4,CLI105,Inactivo,Arroz con menestra,1,7.95,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00989,COM001,Tienda La Esquina de Doña Rosa,2025-10-22,17:15,Wednesday,October,Q4,CLI233,Ocasional,Snacks y confites,2,1.46,QR Deuna,Completada,Presencial
TXN-COM003-00025,COM003,Cevichería El Rincón Costeño,2025-04-22,12:58,Tuesday,April,Q2,CLI105,Inactivo,Arroz con menestra,3,7.73,QR Deuna,Completada,Presencial
TXN-COM002-00078,COM002,Botica Don Jacinto,2025-05-04,16:22,Sunday,May,Q2,CLI083,Ocasional,Antibióticos y receta,4,10.55,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00269,COM001,Tienda La Esquina de Doña Rosa,2025-06-06,18:32,Friday,June,Q2,CLI171,Nuevo,Lácteos y huevos,5,2.5,Link de Pago Deuna,Completada,WhatsApp/Redes
